Sentence,Subject Characters,Actions with Subject Charcater,Object Characters,Objects and Actions,sentence sentiment score,dependency_tree
"Inside , he overhears the same boy he saw on the night of Mary-Merope-Thomas-Tom-Tom 's murder , now grown up as Tom -LRB- who , still unknown to him , was Tom 's unwanted son -RRB- , and his servant Peter planning to capture Harry with the aid of a reliable servant .","['he', 'he', 'night', 'murder', 'Tom', 'him', 'aid', 'servant']","['he:overhears', 'he:saw', 'night:saw', 'murder:night', 'Tom:grown', 'him:still', 'aid:capture', 'servant:aid']","['boy', 'Peter', 'Harry']","['boy:overhears', 'Peter:overhears', 'Harry:capture']",-0.765,"[(('overhears', 'VBZ'), 'nmod', ('Inside', 'IN')), (('overhears', 'VBZ'), 'nsubj', ('he', 'PRP')), (('overhears', 'VBZ'), 'dobj', ('boy', 'NN')), (('boy', 'NN'), 'det', ('the', 'DT')), (('boy', 'NN'), 'amod', ('same', 'JJ')), (('boy', 'NN'), 'acl:relcl', ('saw', 'VBD')), (('saw', 'VBD'), 'nsubj', ('he', 'PRP')), (('saw', 'VBD'), 'nmod', ('night', 'NN')), (('night', 'NN'), 'case', ('on', 'IN')), (('night', 'NN'), 'det', ('the', 'DT')), (('night', 'NN'), 'nmod', ('murder', 'NN')), (('murder', 'NN'), 'case', ('of', 'IN')), (('murder', 'NN'), 'nmod:poss', ('Mary-Merope-Thomas-Tom-Tom', 'NNP')), (('Mary-Merope-Thomas-Tom-Tom', 'NNP'), 'case', (""'s"", 'POS')), (('saw', 'VBD'), 'advmod', ('now', 'RB')), (('boy', 'NN'), 'acl', ('grown', 'VBN')), (('grown', 'VBN'), 'compound:prt', ('up', 'RP')), (('grown', 'VBN'), 'nmod', ('Tom', 'NNP')), (('Tom', 'NNP'), 'case', ('as', 'IN')), (('Tom', 'NNP'), 'dep', ('son', 'NN')), (('son', 'NN'), 'nsubj', ('who', 'WP')), (('son', 'NN'), 'nmod', ('still', 'RB')), (('still', 'RB'), 'dep', ('unknown', 'JJ')), (('still', 'RB'), 'nmod', ('him', 'PRP')), (('him', 'PRP'), 'case', ('to', 'TO')), (('son', 'NN'), 'cop', ('was', 'VBD')), (('son', 'NN'), 'nmod:poss', ('Tom', 'NNP')), (('Tom', 'NNP'), 'case', (""'s"", 'POS')), (('son', 'NN'), 'amod', ('unwanted', 'JJ')), (('boy', 'NN'), 'cc', ('and', 'CC')), (('boy', 'NN'), 'conj', ('Peter', 'NNP')), (('Peter', 'NNP'), 'nmod:poss', ('his', 'PRP$')), (('Peter', 'NNP'), 'compound', ('servant', 'NN')), (('Peter', 'NNP'), 'acl', ('planning', 'VBG')), (('planning', 'VBG'), 'xcomp', ('capture', 'VB')), (('capture', 'VB'), 'mark', ('to', 'TO')), (('capture', 'VB'), 'dobj', ('Harry', 'NNP')), (('capture', 'VB'), 'nmod', ('aid', 'NN')), (('aid', 'NN'), 'case', ('with', 'IN')), (('aid', 'NN'), 'det', ('the', 'DT')), (('aid', 'NN'), 'nmod', ('servant', 'NN')), (('servant', 'NN'), 'case', ('of', 'IN')), (('servant', 'NN'), 'det', ('a', 'DT')), (('servant', 'NN'), 'amod', ('reliable', 'JJ'))]"
"Tom , Frank learns , also plans to reward Pettigrew for his help in capturing Bertha , a Ministry of Magic employee who Tom extracted information from before killing .","['Tom', 'help', 'Magic', 'Tom']","['Tom:plans', 'help:Pettigrew', 'Magic:Ministry', 'Tom:extracted']","['Pettigrew', 'Bertha', 'information']","['Pettigrew:reward', 'Bertha:capturing', 'information:extracted']",0.25,"[(('plans', 'VBZ'), 'nsubj', ('Tom', 'NNP')), (('Tom', 'NNP'), 'appos', ('learns', 'NNP')), (('learns', 'NNP'), 'compound', ('Frank', 'NNP')), (('plans', 'VBZ'), 'advmod', ('also', 'RB')), (('plans', 'VBZ'), 'xcomp', ('reward', 'VB')), (('reward', 'VB'), 'mark', ('to', 'TO')), (('reward', 'VB'), 'dobj', ('Pettigrew', 'NNP')), (('Pettigrew', 'NNP'), 'nmod', ('help', 'NN')), (('help', 'NN'), 'case', ('for', 'IN')), (('help', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('reward', 'VB'), 'advcl', ('capturing', 'VBG')), (('capturing', 'VBG'), 'mark', ('in', 'IN')), (('capturing', 'VBG'), 'dobj', ('Bertha', 'NNP')), (('Bertha', 'NNP'), 'appos', ('employee', 'NN')), (('employee', 'NN'), 'det', ('a', 'DT')), (('employee', 'NN'), 'dep', ('Ministry', 'NNP')), (('Ministry', 'NNP'), 'nmod', ('Magic', 'NNP')), (('Magic', 'NNP'), 'case', ('of', 'IN')), (('Bertha', 'NNP'), 'acl:relcl', ('extracted', 'VBD')), (('extracted', 'VBD'), 'dobj', ('who', 'WP')), (('extracted', 'VBD'), 'nsubj', ('Tom', 'NNP')), (('extracted', 'VBD'), 'dobj', ('information', 'NN')), (('extracted', 'VBD'), 'nmod', ('killing', 'VBG')), (('killing', 'VBG'), 'case', ('from', 'IN')), (('killing', 'VBG'), 'case', ('before', 'IN'))]"
"Frank is then discovered by Tom 's snake Nagini , who reports his presence to her master via Parseltongue .","['Nagini', 'master', 'Parseltongue']","['Nagini:discovered', 'master:reports', 'Parseltongue:master']","['Frank', 'presence']","['Frank:discovered', 'presence:reports']",0.0,"[(('discovered', 'VBN'), 'nsubjpass', ('Frank', 'NNP')), (('discovered', 'VBN'), 'auxpass', ('is', 'VBZ')), (('discovered', 'VBN'), 'advmod', ('then', 'RB')), (('discovered', 'VBN'), 'nmod', ('Nagini', 'NNP')), (('Nagini', 'NNP'), 'case', ('by', 'IN')), (('Nagini', 'NNP'), 'nmod:poss', ('Tom', 'NNP')), (('Tom', 'NNP'), 'case', (""'s"", 'POS')), (('Nagini', 'NNP'), 'compound', ('snake', 'NNP')), (('Nagini', 'NNP'), 'acl:relcl', ('reports', 'VBZ')), (('reports', 'VBZ'), 'nsubj', ('who', 'WP')), (('reports', 'VBZ'), 'dobj', ('presence', 'NN')), (('presence', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('reports', 'VBZ'), 'nmod', ('master', 'NN')), (('master', 'NN'), 'case', ('to', 'TO')), (('master', 'NN'), 'nmod:poss', ('her', 'PRP$')), (('master', 'NN'), 'nmod', ('Parseltongue', 'NNP')), (('Parseltongue', 'NNP'), 'case', ('via', 'IN'))]"
"When Pettigrew beckons him in as a guest , Frank stands up to Tom , who is unpleased that Muggles like the elderly gardener would be spying on him .","['Pettigrew', 'guest', 'Frank', 'Tom', 'gardener', 'him']","['Pettigrew:beckons', 'guest:beckons', 'Frank:stands', 'Tom:stands', 'gardener:Muggles', 'him:spying']","['him', 'Muggles']","['him:beckons', 'Muggles:spying']",0.3612,"[(('stands', 'VBZ'), 'advcl', ('beckons', 'VBZ')), (('beckons', 'VBZ'), 'advmod', ('When', 'WRB')), (('beckons', 'VBZ'), 'nsubj', ('Pettigrew', 'NNP')), (('beckons', 'VBZ'), 'dobj', ('him', 'PRP')), (('beckons', 'VBZ'), 'nmod', ('guest', 'NN')), (('guest', 'NN'), 'case', ('in', 'IN')), (('guest', 'NN'), 'case', ('as', 'IN')), (('guest', 'NN'), 'det', ('a', 'DT')), (('stands', 'VBZ'), 'nsubj', ('Frank', 'NNP')), (('stands', 'VBZ'), 'compound:prt', ('up', 'RP')), (('stands', 'VBZ'), 'nmod', ('Tom', 'NNP')), (('Tom', 'NNP'), 'case', ('to', 'TO')), (('Tom', 'NNP'), 'acl:relcl', ('unpleased', 'VBN')), (('unpleased', 'VBN'), 'nsubjpass', ('who', 'WP')), (('unpleased', 'VBN'), 'auxpass', ('is', 'VBZ')), (('unpleased', 'VBN'), 'ccomp', ('spying', 'VBN')), (('spying', 'VBN'), 'mark', ('that', 'IN')), (('spying', 'VBN'), 'nsubjpass', ('Muggles', 'NNP')), (('Muggles', 'NNP'), 'nmod', ('gardener', 'NN')), (('gardener', 'NN'), 'case', ('like', 'IN')), (('gardener', 'NN'), 'det', ('the', 'DT')), (('gardener', 'NN'), 'amod', ('elderly', 'JJ')), (('spying', 'VBN'), 'aux', ('would', 'MD')), (('spying', 'VBN'), 'auxpass', ('be', 'VB')), (('spying', 'VBN'), 'nmod', ('him', 'PRP')), (('him', 'PRP'), 'case', ('on', 'IN'))]"
"Frank does n't know what a Muggle is , and despite being offended that Tom called him one when it is explained that term means he 's not a wizard , he is still determined to inform the police about the intruders ' plot but horrified upon seeing Tom 's weak form .","['Frank', 'Muggle', 'Tom', 'term', 'he', 'plot']","['Frank:know', 'Muggle:is', 'Tom:called', 'term:means', 'he:wizard', 'plot:police']","['it', 'he', 'police', 'form']","['it:explained', 'he:determined', 'police:inform', 'form:seeing']",-0.8191,"[(('know', 'VB'), 'nsubj', ('Frank', 'NNP')), (('know', 'VB'), 'aux', ('does', 'VBZ')), (('know', 'VB'), 'neg', (""n't"", 'RB')), (('know', 'VB'), 'ccomp', ('is', 'VBZ')), (('is', 'VBZ'), 'dobj', ('what', 'WP')), (('is', 'VBZ'), 'nsubj', ('Muggle', 'NNP')), (('Muggle', 'NNP'), 'det', ('a', 'DT')), (('know', 'VB'), 'cc', ('and', 'CC')), (('know', 'VB'), 'conj', ('determined', 'VBN')), (('determined', 'VBN'), 'advcl', ('offended', 'VBN')), (('offended', 'VBN'), 'mark', ('despite', 'IN')), (('offended', 'VBN'), 'auxpass', ('being', 'VBG')), (('offended', 'VBN'), 'ccomp', ('called', 'VBD')), (('called', 'VBD'), 'mark', ('that', 'IN')), (('called', 'VBD'), 'nsubj', ('Tom', 'NNP')), (('called', 'VBD'), 'iobj', ('him', 'PRP')), (('called', 'VBD'), 'dobj', ('one', 'CD')), (('called', 'VBD'), 'advcl', ('explained', 'VBN')), (('explained', 'VBN'), 'advmod', ('when', 'WRB')), (('explained', 'VBN'), 'nsubjpass', ('it', 'PRP')), (('explained', 'VBN'), 'auxpass', ('is', 'VBZ')), (('explained', 'VBN'), 'ccomp', ('means', 'VBZ')), (('means', 'VBZ'), 'mark', ('that', 'IN')), (('means', 'VBZ'), 'nsubj', ('term', 'NN')), (('means', 'VBZ'), 'ccomp', ('wizard', 'NN')), (('wizard', 'NN'), 'nsubj', ('he', 'PRP')), (('wizard', 'NN'), 'cop', (""'s"", 'VBZ')), (('wizard', 'NN'), 'neg', ('not', 'RB')), (('wizard', 'NN'), 'det', ('a', 'DT')), (('determined', 'VBN'), 'nsubjpass', ('he', 'PRP')), (('determined', 'VBN'), 'auxpass', ('is', 'VBZ')), (('determined', 'VBN'), 'advmod', ('still', 'RB')), (('determined', 'VBN'), 'xcomp', ('inform', 'VB')), (('inform', 'VB'), 'mark', ('to', 'TO')), (('inform', 'VB'), 'dobj', ('police', 'NN')), (('police', 'NN'), 'det', ('the', 'DT')), (('police', 'NN'), 'nmod', ('plot', 'NN')), (('plot', 'NN'), 'case', ('about', 'IN')), (('plot', 'NN'), 'nmod:poss', ('intruders', 'NNS')), (('intruders', 'NNS'), 'det', ('the', 'DT')), (('intruders', 'NNS'), 'case', (""'"", 'POS')), (('determined', 'VBN'), 'cc', ('but', 'CC')), (('determined', 'VBN'), 'conj', ('horrified', 'VBN')), (('horrified', 'VBN'), 'advcl', ('seeing', 'VBG')), (('seeing', 'VBG'), 'mark', ('upon', 'IN')), (('seeing', 'VBG'), 'dobj', ('form', 'NN')), (('form', 'NN'), 'nmod:poss', ('Tom', 'NNP')), (('Tom', 'NNP'), 'case', (""'s"", 'POS')), (('form', 'NN'), 'amod', ('weak', 'JJ'))]"
"Tom then casts the Killing curse , ending Frank 's life before the book can describe what Tom looks like .","['Tom', 'book', 'Tom']","['Tom:casts', 'book:describe', 'Tom:looks']","['curse', 'life']","['curse:casts', 'life:ending']",-0.7506,"[(('casts', 'VBZ'), 'nsubj', ('Tom', 'NNP')), (('casts', 'VBZ'), 'advmod', ('then', 'RB')), (('casts', 'VBZ'), 'dobj', ('curse', 'NN')), (('curse', 'NN'), 'det', ('the', 'DT')), (('curse', 'NN'), 'compound', ('Killing', 'NNP')), (('casts', 'VBZ'), 'advcl', ('ending', 'VBG')), (('ending', 'VBG'), 'dobj', ('life', 'NN')), (('life', 'NN'), 'nmod:poss', ('Frank', 'NNP')), (('Frank', 'NNP'), 'case', (""'s"", 'POS')), (('ending', 'VBG'), 'advcl', ('describe', 'VB')), (('describe', 'VB'), 'mark', ('before', 'IN')), (('describe', 'VB'), 'nsubj', ('book', 'NN')), (('book', 'NN'), 'det', ('the', 'DT')), (('describe', 'VB'), 'aux', ('can', 'MD')), (('describe', 'VB'), 'ccomp', ('looks', 'VBZ')), (('looks', 'VBZ'), 'nmod', ('what', 'WP')), (('what', 'WP'), 'case', ('like', 'IN')), (('looks', 'VBZ'), 'nsubj', ('Tom', 'NNP'))]"
"Simultaneously , about  miles away in the Surrey town of Little Whinging , Harry wakes up from a nightmare at Marjorie-Petunia-Vernon-Dudley 's house on Privet .","['town', 'Whinging', 'Harry', 'nightmare', 'house', 'Privet']","['town:wakes', 'Whinging:town', 'Harry:wakes', 'nightmare:wakes', 'house:nightmare', 'Privet:house']",[],[],0.0,"[(('wakes', 'VBZ'), 'advmod', ('Simultaneously', 'RB')), (('wakes', 'VBZ'), 'nmod', ('town', 'NN')), (('town', 'NN'), 'advmod', ('away', 'RB')), (('away', 'RB'), 'nmod:npmod', ('miles', 'NNS')), (('miles', 'NNS'), 'advmod', ('about', 'RB')), (('town', 'NN'), 'case', ('in', 'IN')), (('town', 'NN'), 'det', ('the', 'DT')), (('town', 'NN'), 'compound', ('Surrey', 'NNP')), (('town', 'NN'), 'nmod', ('Whinging', 'NNP')), (('Whinging', 'NNP'), 'case', ('of', 'IN')), (('Whinging', 'NNP'), 'compound', ('Little', 'NNP')), (('wakes', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('wakes', 'VBZ'), 'compound:prt', ('up', 'RP')), (('wakes', 'VBZ'), 'nmod', ('nightmare', 'NN')), (('nightmare', 'NN'), 'case', ('from', 'IN')), (('nightmare', 'NN'), 'det', ('a', 'DT')), (('nightmare', 'NN'), 'nmod', ('house', 'NN')), (('house', 'NN'), 'case', ('at', 'IN')), (('house', 'NN'), 'nmod:poss', ('Marjorie-Petunia-Vernon-Dudley', 'NNP')), (('Marjorie-Petunia-Vernon-Dudley', 'NNP'), 'case', (""'s"", 'POS')), (('house', 'NN'), 'nmod', ('Privet', 'NNP')), (('Privet', 'NNP'), 'case', ('on', 'IN'))]"
The experience is shown to be a dream that Harry had and he wakes up with his scar hurting .,"['Harry', 'he', 'scar']","['Harry:had', 'he:wakes', 'scar:wakes']",['experience'],['experience:shown'],-0.1779,"[(('shown', 'VBN'), 'nsubjpass', ('experience', 'NN')), (('experience', 'NN'), 'det', ('The', 'DT')), (('shown', 'VBN'), 'auxpass', ('is', 'VBZ')), (('shown', 'VBN'), 'xcomp', ('dream', 'NN')), (('dream', 'NN'), 'mark', ('to', 'TO')), (('dream', 'NN'), 'cop', ('be', 'VB')), (('dream', 'NN'), 'det', ('a', 'DT')), (('dream', 'NN'), 'ccomp', ('had', 'VBD')), (('had', 'VBD'), 'mark', ('that', 'IN')), (('had', 'VBD'), 'nsubj', ('Harry', 'NNP')), (('shown', 'VBN'), 'cc', ('and', 'CC')), (('shown', 'VBN'), 'conj', ('wakes', 'VBZ')), (('wakes', 'VBZ'), 'nsubj', ('he', 'PRP')), (('wakes', 'VBZ'), 'compound:prt', ('up', 'RP')), (('wakes', 'VBZ'), 'nmod', ('scar', 'NN')), (('scar', 'NN'), 'case', ('with', 'IN')), (('scar', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('scar', 'NN'), 'acl', ('hurting', 'VBG'))]"
"Harry considers writing to his best friends Ronald and Hermione , as well as the Hogwarts , Albus , but eventually decides to write a letter to his godfather Sirius , an escaped convict .","['Harry', 'friends']","['Harry:considers', 'friends:writing']","['Ronald', 'Hermione', 'letter']","['Ronald:writing', 'Hermione:writing', 'letter:write']",0.6369,"[(('considers', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('considers', 'VBZ'), 'xcomp', ('writing', 'VBG')), (('writing', 'VBG'), 'nmod', ('friends', 'NNS')), (('friends', 'NNS'), 'case', ('to', 'TO')), (('friends', 'NNS'), 'nmod:poss', ('his', 'PRP$')), (('friends', 'NNS'), 'amod', ('best', 'JJS')), (('writing', 'VBG'), 'dobj', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'cc', ('and', 'CC')), (('Ronald', 'NNP'), 'conj', ('Hermione', 'NNP')), (('Ronald', 'NNP'), 'cc', ('as', 'RB')), (('as', 'RB'), 'mwe', ('well', 'RB')), (('as', 'RB'), 'mwe', ('as', 'IN')), (('Ronald', 'NNP'), 'conj', ('Hogwarts', 'NNPS')), (('Hogwarts', 'NNPS'), 'det', ('the', 'DT')), (('Hogwarts', 'NNPS'), 'appos', ('Albus', 'NNP')), (('considers', 'VBZ'), 'cc', ('but', 'CC')), (('considers', 'VBZ'), 'conj', ('decides', 'VBZ')), (('decides', 'VBZ'), 'advmod', ('eventually', 'RB')), (('decides', 'VBZ'), 'xcomp', ('write', 'VB')), (('write', 'VB'), 'mark', ('to', 'TO')), (('write', 'VB'), 'dobj', ('letter', 'NN')), (('letter', 'NN'), 'det', ('a', 'DT')), (('write', 'VB'), 'nmod', ('Sirius', 'NNPS')), (('Sirius', 'NNPS'), 'case', ('to', 'TO')), (('Sirius', 'NNPS'), 'nmod:poss', ('his', 'PRP$')), (('Sirius', 'NNPS'), 'compound', ('godfather', 'NN')), (('Sirius', 'NNPS'), 'appos', ('convict', 'NN')), (('convict', 'NN'), 'det', ('an', 'DT')), (('convict', 'NN'), 'amod', ('escaped', 'JJ'))]"
"Sirius was actually framed for his crimes by Peter , but , as the entire wizarding world except for Harry , Ronald , Hermione , and Albus believes him to be guilty , Sirius is in hiding .","['crimes', 'Peter', 'world', 'Harry', 'Ronald', 'Hermione', 'Albus', 'Sirius']","['crimes:framed', 'Peter:framed', 'world:believes', 'Harry:world', 'Ronald:believes', 'Hermione:believes', 'Albus:believes', 'Sirius:hiding']","['Sirius', 'him']","['Sirius:framed', 'him:believes']",-0.7579,"[(('framed', 'VBN'), 'nsubjpass', ('Sirius', 'NNS')), (('framed', 'VBN'), 'auxpass', ('was', 'VBD')), (('framed', 'VBN'), 'advmod', ('actually', 'RB')), (('framed', 'VBN'), 'nmod', ('crimes', 'NNS')), (('crimes', 'NNS'), 'case', ('for', 'IN')), (('crimes', 'NNS'), 'nmod:poss', ('his', 'PRP$')), (('framed', 'VBN'), 'nmod', ('Peter', 'NNP')), (('Peter', 'NNP'), 'case', ('by', 'IN')), (('framed', 'VBN'), 'parataxis', ('believes', 'VBZ')), (('believes', 'VBZ'), 'cc', ('but', 'CC')), (('believes', 'VBZ'), 'nmod', ('world', 'NN')), (('world', 'NN'), 'case', ('as', 'IN')), (('world', 'NN'), 'det', ('the', 'DT')), (('world', 'NN'), 'amod', ('entire', 'JJ')), (('world', 'NN'), 'amod', ('wizarding', 'VBG')), (('world', 'NN'), 'nmod', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', ('except', 'IN')), (('Harry', 'NNP'), 'case', ('for', 'IN')), (('believes', 'VBZ'), 'nsubj', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'conj', ('Hermione', 'NNP')), (('Ronald', 'NNP'), 'cc', ('and', 'CC')), (('Ronald', 'NNP'), 'conj', ('Albus', 'NNP')), (('believes', 'VBZ'), 'dobj', ('him', 'PRP')), (('believes', 'VBZ'), 'xcomp', ('guilty', 'JJ')), (('guilty', 'JJ'), 'mark', ('to', 'TO')), (('guilty', 'JJ'), 'cop', ('be', 'VB')), (('framed', 'VBN'), 'parataxis', ('hiding', 'NN')), (('hiding', 'NN'), 'nsubj', ('Sirius', 'NNP')), (('hiding', 'NN'), 'cop', ('is', 'VBZ')), (('hiding', 'NN'), 'case', ('in', 'IN'))]"
"Harry does not mention the dream , only his scar hurting , and plans to send the letter once Hedwig gets back .","['Harry', 'Hedwig']","['Harry:mention', 'Hedwig:gets']","['dream', 'letter']","['dream:mention', 'letter:send']",-0.533,"[(('mention', 'VB'), 'nsubj', ('Harry', 'NNP')), (('mention', 'VB'), 'aux', ('does', 'VBZ')), (('mention', 'VB'), 'neg', ('not', 'RB')), (('mention', 'VB'), 'dobj', ('dream', 'NN')), (('dream', 'NN'), 'det', ('the', 'DT')), (('dream', 'NN'), 'appos', ('scar', 'NN')), (('scar', 'NN'), 'advmod', ('only', 'RB')), (('scar', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('scar', 'NN'), 'acl', ('hurting', 'VBG')), (('mention', 'VB'), 'cc', ('and', 'CC')), (('mention', 'VB'), 'conj', ('plans', 'VBZ')), (('plans', 'VBZ'), 'xcomp', ('send', 'VB')), (('send', 'VB'), 'mark', ('to', 'TO')), (('send', 'VB'), 'dobj', ('letter', 'NN')), (('letter', 'NN'), 'det', ('the', 'DT')), (('send', 'VB'), 'advcl', ('gets', 'VBZ')), (('gets', 'VBZ'), 'mark', ('once', 'IN')), (('gets', 'VBZ'), 'nsubj', ('Hedwig', 'NNP')), (('gets', 'VBZ'), 'compound:prt', ('back', 'RP'))]"
"The next day , It is revealed that Petunia has put Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley on a diet , which Harry 's not following .","['Petunia', 'diet', 'Harry']","['Petunia:put', 'diet:Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley', 'Harry:following']","['It', 'Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley']","['It:revealed', 'Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley:put']",0.0,"[(('revealed', 'VBN'), 'nmod:tmod', ('day', 'NN')), (('day', 'NN'), 'det', ('The', 'DT')), (('day', 'NN'), 'amod', ('next', 'JJ')), (('revealed', 'VBN'), 'nsubjpass', ('It', 'PRP')), (('revealed', 'VBN'), 'auxpass', ('is', 'VBZ')), (('revealed', 'VBN'), 'ccomp', ('put', 'VBN')), (('put', 'VBN'), 'mark', ('that', 'IN')), (('put', 'VBN'), 'nsubj', ('Petunia', 'NNP')), (('put', 'VBN'), 'aux', ('has', 'VBZ')), (('put', 'VBN'), 'dobj', ('Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley', 'NNP')), (('Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley', 'NNP'), 'nmod', ('diet', 'NN')), (('diet', 'NN'), 'case', ('on', 'IN')), (('diet', 'NN'), 'det', ('a', 'DT')), (('diet', 'NN'), 'acl:relcl', ('following', 'VBG')), (('following', 'VBG'), 'dobj', ('which', 'WDT')), (('following', 'VBG'), 'nsubj', ('Harry', 'NNP')), (('following', 'VBG'), 'aux', (""'s"", 'VBZ')), (('following', 'VBG'), 'neg', ('not', 'RB'))]"
"Suddenly a letter from Molly addressed to the Dursleys arrives , She asks if Harry can join Lestrange-Fred-Peverell-Angelina-Percy-Ronald-Riddle-Fleur-Weasley-Malfoy-George-Roberts-Molly-Potter-Charles-Dursley-Arthur-William to go to the  final between Ireland and Bulgaria .","['letter', 'Molly', 'She', 'Harry', 'Ireland', 'Bulgaria']","['letter:arrives', 'Molly:letter', 'She:asks', 'Harry:join', 'Ireland:final', 'Bulgaria:final']",['Lestrange-Fred-Peverell-Angelina-Percy-Ronald-Riddle-Fleur-Weasley-Malfoy-George-Roberts-Molly-Potter-Charles-Dursley-Arthur-William'],['Lestrange-Fred-Peverell-Angelina-Percy-Ronald-Riddle-Fleur-Weasley-Malfoy-George-Roberts-Molly-Potter-Charles-Dursley-Arthur-William:join'],0.296,"[(('asks', 'VBZ'), 'ccomp', ('arrives', 'VBZ')), (('arrives', 'VBZ'), 'advmod', ('Suddenly', 'RB')), (('arrives', 'VBZ'), 'nsubj', ('letter', 'NN')), (('letter', 'NN'), 'det', ('a', 'DT')), (('letter', 'NN'), 'nmod', ('Molly', 'NNP')), (('Molly', 'NNP'), 'case', ('from', 'IN')), (('Molly', 'NNP'), 'acl', ('addressed', 'VBN')), (('addressed', 'VBN'), 'nmod', ('Dursleys', 'NNPS')), (('Dursleys', 'NNPS'), 'case', ('to', 'TO')), (('Dursleys', 'NNPS'), 'det', ('the', 'DT')), (('asks', 'VBZ'), 'nsubj', ('She', 'PRP')), (('asks', 'VBZ'), 'advcl', ('join', 'VB')), (('join', 'VB'), 'mark', ('if', 'IN')), (('join', 'VB'), 'nsubj', ('Harry', 'NNP')), (('join', 'VB'), 'aux', ('can', 'MD')), (('join', 'VB'), 'dobj', ('Lestrange-Fred-Peverell-Angelina-Percy-Ronald-Riddle-Fleur-Weasley-Malfoy-George-Roberts-Molly-Potter-Charles-Dursley-Arthur-William', 'NNP')), (('join', 'VB'), 'xcomp', ('go', 'VB')), (('go', 'VB'), 'mark', ('to', 'TO')), (('go', 'VB'), 'nmod', ('final', 'JJ')), (('final', 'JJ'), 'case', ('to', 'TO')), (('final', 'JJ'), 'det', ('the', 'DT')), (('final', 'JJ'), 'nmod', ('Ireland', 'NNP')), (('Ireland', 'NNP'), 'case', ('between', 'IN')), (('Ireland', 'NNP'), 'cc', ('and', 'CC')), (('Ireland', 'NNP'), 'conj', ('Bulgaria', 'NNP'))]"
"Unfortunately , the letter upsets Vernon because there are so many stamps on the envelope that the postman actually rang the doorbell to laugh about it .","['upsets', 'stamps', 'envelope', 'postman', 'it']","['upsets:Vernon', 'stamps:are', 'envelope:stamps', 'postman:rang', 'it:laugh']",['doorbell'],['doorbell:rang'],-0.0772,"[(('Vernon', 'VBZ'), 'advmod', ('Unfortunately', 'RB')), (('Vernon', 'VBZ'), 'nsubj', ('upsets', 'NNS')), (('upsets', 'NNS'), 'det', ('the', 'DT')), (('upsets', 'NNS'), 'compound', ('letter', 'NN')), (('Vernon', 'VBZ'), 'advcl', ('are', 'VBP')), (('are', 'VBP'), 'mark', ('because', 'IN')), (('are', 'VBP'), 'expl', ('there', 'EX')), (('are', 'VBP'), 'advmod', ('so', 'RB')), (('are', 'VBP'), 'nsubj', ('stamps', 'NNS')), (('stamps', 'NNS'), 'amod', ('many', 'JJ')), (('stamps', 'NNS'), 'nmod', ('envelope', 'NN')), (('envelope', 'NN'), 'case', ('on', 'IN')), (('envelope', 'NN'), 'det', ('the', 'DT')), (('are', 'VBP'), 'ccomp', ('rang', 'VBD')), (('rang', 'VBD'), 'mark', ('that', 'IN')), (('rang', 'VBD'), 'nsubj', ('postman', 'NN')), (('postman', 'NN'), 'det', ('the', 'DT')), (('rang', 'VBD'), 'advmod', ('actually', 'RB')), (('rang', 'VBD'), 'dobj', ('doorbell', 'NN')), (('doorbell', 'NN'), 'det', ('the', 'DT')), (('doorbell', 'NN'), 'acl', ('laugh', 'VB')), (('laugh', 'VB'), 'mark', ('to', 'TO')), (('laugh', 'VB'), 'nmod', ('it', 'PRP')), (('it', 'PRP'), 'case', ('about', 'IN'))]"
